"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|NL","Actual Total Load [MW] - BZN|NL"
"29.11.2021 20:30 - 29.11.2021 20:45","15202","14700"
"29.11.2021 20:45 - 29.11.2021 21:00","15013","14516"
"29.11.2021 21:00 - 29.11.2021 21:15","14841","14307"
"29.11.2021 21:15 - 29.11.2021 21:30","14711","14165"
"29.11.2021 21:30 - 29.11.2021 21:45","14590","13983"
"29.11.2021 21:45 - 29.11.2021 22:00","14394","13785"
"29.11.2021 22:00 - 29.11.2021 22:15","14213","13498"
"29.11.2021 22:15 - 29.11.2021 22:30","14071","13392"
"29.11.2021 22:30 - 29.11.2021 22:45","13933","13121"
"29.11.2021 22:45 - 29.11.2021 23:00","13744","12890"
"29.11.2021 23:00 - 29.11.2021 23:15","13558","12764"
"29.11.2021 23:15 - 29.11.2021 23:30","13429","12607"
"29.11.2021 23:30 - 29.11.2021 23:45","13264","12406"
"29.11.2021 23:45 - 30.11.2021 00:00","13074","12122"
"30.11.2021 00:00 - 30.11.2021 00:15","12932","11991"
"30.11.2021 00:15 - 30.11.2021 00:30","12822","11844"
"30.11.2021 00:30 - 30.11.2021 00:45","12718","11714"
"30.11.2021 00:45 - 30.11.2021 01:00","12579","11597"
"30.11.2021 01:00 - 30.11.2021 01:15","12431","11489"
"30.11.2021 01:15 - 30.11.2021 01:30","12320","11282"
"30.11.2021 01:30 - 30.11.2021 01:45","12219","11121"
"30.11.2021 01:45 - 30.11.2021 02:00","12142","11085"
"30.11.2021 02:00 - 30.11.2021 02:15","12095","11100"
"30.11.2021 02:15 - 30.11.2021 02:30","12033","11035"
"30.11.2021 02:30 - 30.11.2021 02:45","11915","10987"
"30.11.2021 02:45 - 30.11.2021 03:00","11853","10991"
"30.11.2021 03:00 - 30.11.2021 03:15","11872","10999"
"30.11.2021 03:15 - 30.11.2021 03:30","11901","11021"
"30.11.2021 03:30 - 30.11.2021 03:45","11899","11050"
"30.11.2021 03:45 - 30.11.2021 04:00","11866","10971"
"30.11.2021 04:00 - 30.11.2021 04:15","11857","11058"
"30.11.2021 04:15 - 30.11.2021 04:30","11870","11107"
"30.11.2021 04:30 - 30.11.2021 04:45","11884","11119"
"30.11.2021 04:45 - 30.11.2021 05:00","11913","11174"
"30.11.2021 05:00 - 30.11.2021 05:15","11959","11269"
"30.11.2021 05:15 - 30.11.2021 05:30","12054","11466"
"30.11.2021 05:30 - 30.11.2021 05:45","12202","11666"
"30.11.2021 05:45 - 30.11.2021 06:00","12392","11903"
"30.11.2021 06:00 - 30.11.2021 06:15","12652","12327"
"30.11.2021 06:15 - 30.11.2021 06:30","13024","12709"
"30.11.2021 06:30 - 30.11.2021 06:45","13322","12935"
"30.11.2021 06:45 - 30.11.2021 07:00","13548","13192"
"30.11.2021 07:00 - 30.11.2021 07:15","13815","13731"
"30.11.2021 07:15 - 30.11.2021 07:30","14267","14125"
"30.11.2021 07:30 - 30.11.2021 07:45","14721","14575"
"30.11.2021 07:45 - 30.11.2021 08:00","15090","14938"
"30.11.2021 08:00 - 30.11.2021 08:15","15379","15279"
"30.11.2021 08:15 - 30.11.2021 08:30","15576","15416"
"30.11.2021 08:30 - 30.11.2021 08:45","15699","15566"
"30.11.2021 08:45 - 30.11.2021 09:00","15800","15780"
"30.11.2021 09:00 - 30.11.2021 09:15","15831","15974"
"30.11.2021 09:15 - 30.11.2021 09:30","15770","16010"
"30.11.2021 09:30 - 30.11.2021 09:45","15672","16020"
"30.11.2021 09:45 - 30.11.2021 10:00","15619","16028"
"30.11.2021 10:00 - 30.11.2021 10:15","15532","15992"
"30.11.2021 10:15 - 30.11.2021 10:30","15421","15956"
"30.11.2021 10:30 - 30.11.2021 10:45","15317","15913"
"30.11.2021 10:45 - 30.11.2021 11:00","15216","15872"
"30.11.2021 11:00 - 30.11.2021 11:15","15115","15824"
"30.11.2021 11:15 - 30.11.2021 11:30","15037","15824"
"30.11.2021 11:30 - 30.11.2021 11:45","14969","15818"
"30.11.2021 11:45 - 30.11.2021 12:00","14983","15877"
"30.11.2021 12:00 - 30.11.2021 12:15","15053","15891"
"30.11.2021 12:15 - 30.11.2021 12:30","15007","15871"
"30.11.2021 12:30 - 30.11.2021 12:45","14952","15686"
"30.11.2021 12:45 - 30.11.2021 13:00","14902","15663"
"30.11.2021 13:00 - 30.11.2021 13:15","14927","15757"
"30.11.2021 13:15 - 30.11.2021 13:30","15014","15819"
"30.11.2021 13:30 - 30.11.2021 13:45","15102","15843"
"30.11.2021 13:45 - 30.11.2021 14:00","15193","15802"
"30.11.2021 14:00 - 30.11.2021 14:15","15273","15713"
"30.11.2021 14:15 - 30.11.2021 14:30","15296","15686"
"30.11.2021 14:30 - 30.11.2021 14:45","15402","15734"
"30.11.2021 14:45 - 30.11.2021 15:00","15649","15720"
"30.11.2021 15:00 - 30.11.2021 15:15","15824","15668"
"30.11.2021 15:15 - 30.11.2021 15:30","15943","15732"
"30.11.2021 15:30 - 30.11.2021 15:45","16151","15789"
"30.11.2021 15:45 - 30.11.2021 16:00","16331","15807"
"30.11.2021 16:00 - 30.11.2021 16:15","16328","15774"
"30.11.2021 16:15 - 30.11.2021 16:30","16262","15899"
"30.11.2021 16:30 - 30.11.2021 16:45","16415","16136"
"30.11.2021 16:45 - 30.11.2021 17:00","16522","16414"
"30.11.2021 17:00 - 30.11.2021 17:15","16640","16433"
"30.11.2021 17:15 - 30.11.2021 17:30","16739","16599"
"30.11.2021 17:30 - 30.11.2021 17:45","16898","16649"
"30.11.2021 17:45 - 30.11.2021 18:00","16904","16587"
"30.11.2021 18:00 - 30.11.2021 18:15","16729","16199"
"30.11.2021 18:15 - 30.11.2021 18:30","16391","15944"
"30.11.2021 18:30 - 30.11.2021 18:45","16167","15699"
"30.11.2021 18:45 - 30.11.2021 19:00","16088","15553"
"30.11.2021 19:00 - 30.11.2021 19:15","15993","15369"
"30.11.2021 19:15 - 30.11.2021 19:30","15838","15175"
"30.11.2021 19:30 - 30.11.2021 19:45","15665","14962"
"30.11.2021 19:45 - 30.11.2021 20:00","15529","14834"
"30.11.2021 20:00 - 30.11.2021 20:15","15435","14633"
"30.11.2021 20:15 - 30.11.2021 20:30","15301","14460"
"30.11.2021 20:30 - 30.11.2021 20:45","15148","14251"
"30.11.2021 20:45 - 30.11.2021 21:00","14990","14036"
"30.11.2021 21:00 - 30.11.2021 21:15","14853","13808"
"30.11.2021 21:15 - 30.11.2021 21:30","14735","13633"
"30.11.2021 21:30 - 30.11.2021 21:45","14610","13414"
"30.11.2021 21:45 - 30.11.2021 22:00","14424","13214"
"30.11.2021 22:00 - 30.11.2021 22:15","14252","12992"
"30.11.2021 22:15 - 30.11.2021 22:30","14113","12783"
"30.11.2021 22:30 - 30.11.2021 22:45","13940","12599"
"30.11.2021 22:45 - 30.11.2021 23:00","13746","12365"
"30.11.2021 23:00 - 30.11.2021 23:15","13638","12241"
"30.11.2021 23:15 - 30.11.2021 23:30","13557","12031"
"30.11.2021 23:30 - 30.11.2021 23:45","13412","11878"
"30.11.2021 23:45 - 01.12.2021 00:00","13203","11673"
"01.12.2021 00:00 - 01.12.2021 00:15","12667","11572"
"01.12.2021 00:15 - 01.12.2021 00:30","12558","11391"
"01.12.2021 00:30 - 01.12.2021 00:45","12428","11225"
"01.12.2021 00:45 - 01.12.2021 01:00","12270","11148"
"01.12.2021 01:00 - 01.12.2021 01:15","12156","11049"
"01.12.2021 01:15 - 01.12.2021 01:30","12094","10955"
"01.12.2021 01:30 - 01.12.2021 01:45","12052","10858"
"01.12.2021 01:45 - 01.12.2021 02:00","11979","10831"
"01.12.2021 02:00 - 01.12.2021 02:15","11898","10825"
"01.12.2021 02:15 - 01.12.2021 02:30","11854","10737"
"01.12.2021 02:30 - 01.12.2021 02:45","11814","10723"
"01.12.2021 02:45 - 01.12.2021 03:00","11765","10716"
"01.12.2021 03:00 - 01.12.2021 03:15","11729","10640"
"01.12.2021 03:15 - 01.12.2021 03:30","11725","10666"
"01.12.2021 03:30 - 01.12.2021 03:45","11726","10625"
"01.12.2021 03:45 - 01.12.2021 04:00","11691","10648"
"01.12.2021 04:00 - 01.12.2021 04:15","11709","10690"
"01.12.2021 04:15 - 01.12.2021 04:30","11717","10724"
"01.12.2021 04:30 - 01.12.2021 04:45","11744","10770"
"01.12.2021 04:45 - 01.12.2021 05:00","11782","10851"
"01.12.2021 05:00 - 01.12.2021 05:15","11835","11016"
"01.12.2021 05:15 - 01.12.2021 05:30","11966","11127"
"01.12.2021 05:30 - 01.12.2021 05:45","12106","11322"
"01.12.2021 05:45 - 01.12.2021 06:00","12289","11510"
"01.12.2021 06:00 - 01.12.2021 06:15","12579","11932"
"01.12.2021 06:15 - 01.12.2021 06:30","12864","12278"
"01.12.2021 06:30 - 01.12.2021 06:45","13176","12589"
"01.12.2021 06:45 - 01.12.2021 07:00","13528","12893"
"01.12.2021 07:00 - 01.12.2021 07:15","13895","13447"
"01.12.2021 07:15 - 01.12.2021 07:30","14299","13918"
"01.12.2021 07:30 - 01.12.2021 07:45","14755","14382"
"01.12.2021 07:45 - 01.12.2021 08:00","15117","14737"
"01.12.2021 08:00 - 01.12.2021 08:15","15389","15006"
"01.12.2021 08:15 - 01.12.2021 08:30","15579","15112"
"01.12.2021 08:30 - 01.12.2021 08:45","15708","15262"
"01.12.2021 08:45 - 01.12.2021 09:00","15842","15398"
"01.12.2021 09:00 - 01.12.2021 09:15","15925","15496"
"01.12.2021 09:15 - 01.12.2021 09:30","15884","15582"
"01.12.2021 09:30 - 01.12.2021 09:45","15795","15575"
"01.12.2021 09:45 - 01.12.2021 10:00","15737","15560"
"01.12.2021 10:00 - 01.12.2021 10:15","15718","15478"
"01.12.2021 10:15 - 01.12.2021 10:30","15685","15455"
"01.12.2021 10:30 - 01.12.2021 10:45","15630","15494"
"01.12.2021 10:45 - 01.12.2021 11:00","15509","15411"
"01.12.2021 11:00 - 01.12.2021 11:15","15425","15216"
"01.12.2021 11:15 - 01.12.2021 11:30","15314","15118"
"01.12.2021 11:30 - 01.12.2021 11:45","15173","15094"
"01.12.2021 11:45 - 01.12.2021 12:00","15141","15148"
"01.12.2021 12:00 - 01.12.2021 12:15","15093","15117"
"01.12.2021 12:15 - 01.12.2021 12:30","14967","15183"
"01.12.2021 12:30 - 01.12.2021 12:45","15076","15202"
"01.12.2021 12:45 - 01.12.2021 13:00","15240","15232"
"01.12.2021 13:00 - 01.12.2021 13:15","14749","15338"
"01.12.2021 13:15 - 01.12.2021 13:30","14760","15351"
"01.12.2021 13:30 - 01.12.2021 13:45","14827","15389"
"01.12.2021 13:45 - 01.12.2021 14:00","14901","15417"
"01.12.2021 14:00 - 01.12.2021 14:15","14932","15439"
"01.12.2021 14:15 - 01.12.2021 14:30","15022","15499"
"01.12.2021 14:30 - 01.12.2021 14:45","15081","15529"
"01.12.2021 14:45 - 01.12.2021 15:00","15168","15571"
"01.12.2021 15:00 - 01.12.2021 15:15","15270","15535"
"01.12.2021 15:15 - 01.12.2021 15:30","15960","15601"
"01.12.2021 15:30 - 01.12.2021 15:45","15686","15692"
"01.12.2021 15:45 - 01.12.2021 16:00","15635","15774"
"01.12.2021 16:00 - 01.12.2021 16:15","15739","15766"
"01.12.2021 16:15 - 01.12.2021 16:30","15901","15871"
"01.12.2021 16:30 - 01.12.2021 16:45","16113","16058"
"01.12.2021 16:45 - 01.12.2021 17:00","16308","16443"
"01.12.2021 17:00 - 01.12.2021 17:15","16496","16541"
"01.12.2021 17:15 - 01.12.2021 17:30","16673","16702"
"01.12.2021 17:30 - 01.12.2021 17:45","16787","16719"
"01.12.2021 17:45 - 01.12.2021 18:00","16725","16655"
"01.12.2021 18:00 - 01.12.2021 18:15","16498","16322"
"01.12.2021 18:15 - 01.12.2021 18:30","16218","16118"
"01.12.2021 18:30 - 01.12.2021 18:45","16024","15963"
"01.12.2021 18:45 - 01.12.2021 19:00","15948","15851"
"01.12.2021 19:00 - 01.12.2021 19:15","15854","15637"
"01.12.2021 19:15 - 01.12.2021 19:30","15754","15467"
"01.12.2021 19:30 - 01.12.2021 19:45","15611","15345"
"01.12.2021 19:45 - 01.12.2021 20:00","15514","15235"
"01.12.2021 20:00 - 01.12.2021 20:15","15340","15016"
"01.12.2021 20:15 - 01.12.2021 20:30","15132","14856"
"01.12.2021 20:30 - 01.12.2021 20:45","14909","14657"
"01.12.2021 20:45 - 01.12.2021 21:00","14682","14481"
"01.12.2021 21:00 - 01.12.2021 21:15","14472","14231"
"01.12.2021 21:15 - 01.12.2021 21:30","14300","14012"
"01.12.2021 21:30 - 01.12.2021 21:45","14168","13836"
"01.12.2021 21:45 - 01.12.2021 22:00","13966","13633"
"01.12.2021 22:00 - 01.12.2021 22:15","13781","13331"
"01.12.2021 22:15 - 01.12.2021 22:30","13659","13169"
"01.12.2021 22:30 - 01.12.2021 22:45","13509","12976"
"01.12.2021 22:45 - 01.12.2021 23:00","13297","12755"
"01.12.2021 23:00 - 01.12.2021 23:15","13142","12689"
"01.12.2021 23:15 - 01.12.2021 23:30","12996","12581"
"01.12.2021 23:30 - 01.12.2021 23:45","12797","12346"
"01.12.2021 23:45 - 02.12.2021 00:00","12586","12194"
"02.12.2021 00:00 - 02.12.2021 00:15","12419","12117"
"02.12.2021 00:15 - 02.12.2021 00:30","12318","12083"
"02.12.2021 00:30 - 02.12.2021 00:45","12207","11923"
"02.12.2021 00:45 - 02.12.2021 01:00","12060","11859"
"02.12.2021 01:00 - 02.12.2021 01:15","11953","11637"
"02.12.2021 01:15 - 02.12.2021 01:30","11881","11496"
"02.12.2021 01:30 - 02.12.2021 01:45","11777","11406"
"02.12.2021 01:45 - 02.12.2021 02:00","11686","11294"
"02.12.2021 02:00 - 02.12.2021 02:15","11641","11243"
"02.12.2021 02:15 - 02.12.2021 02:30","11635","11130"
"02.12.2021 02:30 - 02.12.2021 02:45","11608","11097"
"02.12.2021 02:45 - 02.12.2021 03:00","11544","11132"
"02.12.2021 03:00 - 02.12.2021 03:15","11521","11197"
"02.12.2021 03:15 - 02.12.2021 03:30","11499","11103"
"02.12.2021 03:30 - 02.12.2021 03:45","11500","10967"
"02.12.2021 03:45 - 02.12.2021 04:00","11497","10931"
"02.12.2021 04:00 - 02.12.2021 04:15","11506","10916"
"02.12.2021 04:15 - 02.12.2021 04:30","11568","11011"
"02.12.2021 04:30 - 02.12.2021 04:45","11610","11169"
"02.12.2021 04:45 - 02.12.2021 05:00","11650","11237"
"02.12.2021 05:00 - 02.12.2021 05:15","11736","11453"
"02.12.2021 05:15 - 02.12.2021 05:30","11863","11670"
"02.12.2021 05:30 - 02.12.2021 05:45","12016","11899"
"02.12.2021 05:45 - 02.12.2021 06:00","12165","11967"
"02.12.2021 06:00 - 02.12.2021 06:15","12392","12283"
"02.12.2021 06:15 - 02.12.2021 06:30","12758","12673"
"02.12.2021 06:30 - 02.12.2021 06:45","13112","13110"
"02.12.2021 06:45 - 02.12.2021 07:00","13473","13479"
"02.12.2021 07:00 - 02.12.2021 07:15","13883","14029"
"02.12.2021 07:15 - 02.12.2021 07:30","14338","14572"
"02.12.2021 07:30 - 02.12.2021 07:45","14772","15066"
"02.12.2021 07:45 - 02.12.2021 08:00","15116","15362"
"02.12.2021 08:00 - 02.12.2021 08:15","15345","15641"
"02.12.2021 08:15 - 02.12.2021 08:30","15496","15771"
"02.12.2021 08:30 - 02.12.2021 08:45","15605","16009"
"02.12.2021 08:45 - 02.12.2021 09:00","15726","16246"
"02.12.2021 09:00 - 02.12.2021 09:15","15772","16384"
"02.12.2021 09:15 - 02.12.2021 09:30","15679","16366"
"02.12.2021 09:30 - 02.12.2021 09:45","15524","16191"
"02.12.2021 09:45 - 02.12.2021 10:00","15387","16074"
"02.12.2021 10:00 - 02.12.2021 10:15","15308","15858"
"02.12.2021 10:15 - 02.12.2021 10:30","15325","15781"
"02.12.2021 10:30 - 02.12.2021 10:45","15236","15602"
"02.12.2021 10:45 - 02.12.2021 11:00","15108","15387"
"02.12.2021 11:00 - 02.12.2021 11:15","14956","15290"
"02.12.2021 11:15 - 02.12.2021 11:30","14804","15154"
"02.12.2021 11:30 - 02.12.2021 11:45","14723","15096"
"02.12.2021 11:45 - 02.12.2021 12:00","14662","15061"
"02.12.2021 12:00 - 02.12.2021 12:15","14620","15094"
"02.12.2021 12:15 - 02.12.2021 12:30","14531","15088"
"02.12.2021 12:30 - 02.12.2021 12:45","14439","14962"
"02.12.2021 12:45 - 02.12.2021 13:00","14393","14959"
"02.12.2021 13:00 - 02.12.2021 13:15","14413","14919"
"02.12.2021 13:15 - 02.12.2021 13:30","14443","14861"
"02.12.2021 13:30 - 02.12.2021 13:45","14546","14780"
"02.12.2021 13:45 - 02.12.2021 14:00","14630","14733"
"02.12.2021 14:00 - 02.12.2021 14:15","14709","14733"
"02.12.2021 14:15 - 02.12.2021 14:30","14827","14807"
"02.12.2021 14:30 - 02.12.2021 14:45","14972","14948"
"02.12.2021 14:45 - 02.12.2021 15:00","15109","15208"
"02.12.2021 15:00 - 02.12.2021 15:15","15226","15337"
"02.12.2021 15:15 - 02.12.2021 15:30","15366","15548"
"02.12.2021 15:30 - 02.12.2021 15:45","15543","15734"
"02.12.2021 15:45 - 02.12.2021 16:00","15672","15928"
"02.12.2021 16:00 - 02.12.2021 16:15","15657","16032"
"02.12.2021 16:15 - 02.12.2021 16:30","15616","16235"
"02.12.2021 16:30 - 02.12.2021 16:45","15769","16509"
"02.12.2021 16:45 - 02.12.2021 17:00","15964","16885"
"02.12.2021 17:00 - 02.12.2021 17:15","16162","16952"
"02.12.2021 17:15 - 02.12.2021 17:30","16361","17133"
"02.12.2021 17:30 - 02.12.2021 17:45","16484","17151"
"02.12.2021 17:45 - 02.12.2021 18:00","16504","17045"
"02.12.2021 18:00 - 02.12.2021 18:15","16339","16717"
"02.12.2021 18:15 - 02.12.2021 18:30","16077","16454"
"02.12.2021 18:30 - 02.12.2021 18:45","15915","16324"
"02.12.2021 18:45 - 02.12.2021 19:00","15811","16273"
"02.12.2021 19:00 - 02.12.2021 19:15","15705","16185"
"02.12.2021 19:15 - 02.12.2021 19:30","15612","16036"
"02.12.2021 19:30 - 02.12.2021 19:45","15493","15957"
"02.12.2021 19:45 - 02.12.2021 20:00","15333","15833"
"02.12.2021 20:00 - 02.12.2021 20:15","15151","15637"
"02.12.2021 20:15 - 02.12.2021 20:30","14942","15358"
"02.12.2021 20:30 - 02.12.2021 20:45","14756","15152"
"02.12.2021 20:45 - 02.12.2021 21:00","14561","14878"
"02.12.2021 21:00 - 02.12.2021 21:15","14384","14592"
"02.12.2021 21:15 - 02.12.2021 21:30","14215","14397"
"02.12.2021 21:30 - 02.12.2021 21:45","14061","14178"
"02.12.2021 21:45 - 02.12.2021 22:00","13888","13899"
"02.12.2021 22:00 - 02.12.2021 22:15","13689","13655"
"02.12.2021 22:15 - 02.12.2021 22:30","13491","13498"
"02.12.2021 22:30 - 02.12.2021 22:45","13281","13267"
"02.12.2021 22:45 - 02.12.2021 23:00","13067","13111"
"02.12.2021 23:00 - 02.12.2021 23:15","12923","13017"
"02.12.2021 23:15 - 02.12.2021 23:30","12807","12788"
"02.12.2021 23:30 - 02.12.2021 23:45","12623","12560"
"02.12.2021 23:45 - 03.12.2021 00:00","12422","12348"
"03.12.2021 00:00 - 03.12.2021 00:15","12327","12189"
"03.12.2021 00:15 - 03.12.2021 00:30","12278","11955"
"03.12.2021 00:30 - 03.12.2021 00:45","12218","11788"
"03.12.2021 00:45 - 03.12.2021 01:00","12093","11655"
"03.12.2021 01:00 - 03.12.2021 01:15","11959","11571"
"03.12.2021 01:15 - 03.12.2021 01:30","11874","11514"
"03.12.2021 01:30 - 03.12.2021 01:45","11790","11421"
"03.12.2021 01:45 - 03.12.2021 02:00","11688","11335"
"03.12.2021 02:00 - 03.12.2021 02:15","11647","11335"
"03.12.2021 02:15 - 03.12.2021 02:30","11599","11364"
"03.12.2021 02:30 - 03.12.2021 02:45","11562","11354"
"03.12.2021 02:45 - 03.12.2021 03:00","11542","11291"
"03.12.2021 03:00 - 03.12.2021 03:15","11492","11338"
"03.12.2021 03:15 - 03.12.2021 03:30","11487","11291"
"03.12.2021 03:30 - 03.12.2021 03:45","11454","11301"
"03.12.2021 03:45 - 03.12.2021 04:00","11428","11317"
"03.12.2021 04:00 - 03.12.2021 04:15","11426","11286"
"03.12.2021 04:15 - 03.12.2021 04:30","11481","11350"
"03.12.2021 04:30 - 03.12.2021 04:45","11488","11443"
"03.12.2021 04:45 - 03.12.2021 05:00","11524","11500"
"03.12.2021 05:00 - 03.12.2021 05:15","11596","11636"
"03.12.2021 05:15 - 03.12.2021 05:30","11740","11778"
"03.12.2021 05:30 - 03.12.2021 05:45","11865","11959"
"03.12.2021 05:45 - 03.12.2021 06:00","12007","12109"
"03.12.2021 06:00 - 03.12.2021 06:15","12271","12539"
"03.12.2021 06:15 - 03.12.2021 06:30","12568","12838"
"03.12.2021 06:30 - 03.12.2021 06:45","12840","13201"
"03.12.2021 06:45 - 03.12.2021 07:00","13172","13526"
"03.12.2021 07:00 - 03.12.2021 07:15","13546","13907"
"03.12.2021 07:15 - 03.12.2021 07:30","14010","14331"
"03.12.2021 07:30 - 03.12.2021 07:45","14455","14634"
"03.12.2021 07:45 - 03.12.2021 08:00","14778","15050"
"03.12.2021 08:00 - 03.12.2021 08:15","15042","15375"
"03.12.2021 08:15 - 03.12.2021 08:30","15223","15517"
"03.12.2021 08:30 - 03.12.2021 08:45","15329","15773"
"03.12.2021 08:45 - 03.12.2021 09:00","15391","15995"
"03.12.2021 09:00 - 03.12.2021 09:15","15399","16138"
"03.12.2021 09:15 - 03.12.2021 09:30","15332","16218"
"03.12.2021 09:30 - 03.12.2021 09:45","15204","16163"
"03.12.2021 09:45 - 03.12.2021 10:00","15072","16130"
"03.12.2021 10:00 - 03.12.2021 10:15","14945","16155"
"03.12.2021 10:15 - 03.12.2021 10:30","14808","16149"
"03.12.2021 10:30 - 03.12.2021 10:45","14652","16115"
"03.12.2021 10:45 - 03.12.2021 11:00","14519","16106"
"03.12.2021 11:00 - 03.12.2021 11:15","14483","16111"
"03.12.2021 11:15 - 03.12.2021 11:30","14400","16118"
"03.12.2021 11:30 - 03.12.2021 11:45","14095","16119"
"03.12.2021 11:45 - 03.12.2021 12:00","14023","16180"
"03.12.2021 12:00 - 03.12.2021 12:15","13994","16196"
"03.12.2021 12:15 - 03.12.2021 12:30","13977","16124"
"03.12.2021 12:30 - 03.12.2021 12:45","13991","16031"
"03.12.2021 12:45 - 03.12.2021 13:00","14101","16028"
"03.12.2021 13:00 - 03.12.2021 13:15","14237","16033"
"03.12.2021 13:15 - 03.12.2021 13:30","14415","16004"
"03.12.2021 13:30 - 03.12.2021 13:45","14565","16073"
"03.12.2021 13:45 - 03.12.2021 14:00","14646","16150"
"03.12.2021 14:00 - 03.12.2021 14:15","14698","16208"
"03.12.2021 14:15 - 03.12.2021 14:30","14800","16260"
"03.12.2021 14:30 - 03.12.2021 14:45","14911","16263"
"03.12.2021 14:45 - 03.12.2021 15:00","14979","16272"
"03.12.2021 15:00 - 03.12.2021 15:15","15066","16240"
"03.12.2021 15:15 - 03.12.2021 15:30","15176","16260"
"03.12.2021 15:30 - 03.12.2021 15:45","15303","16322"
"03.12.2021 15:45 - 03.12.2021 16:00","15403","16367"
"03.12.2021 16:00 - 03.12.2021 16:15","15491","16297"
"03.12.2021 16:15 - 03.12.2021 16:30","15552","16371"
"03.12.2021 16:30 - 03.12.2021 16:45","15714","16511"
"03.12.2021 16:45 - 03.12.2021 17:00","15907","16742"
"03.12.2021 17:00 - 03.12.2021 17:15","16077","16681"
"03.12.2021 17:15 - 03.12.2021 17:30","16243","16748"
"03.12.2021 17:30 - 03.12.2021 17:45","16381","16729"
"03.12.2021 17:45 - 03.12.2021 18:00","16387","16675"
"03.12.2021 18:00 - 03.12.2021 18:15","16204","16407"
"03.12.2021 18:15 - 03.12.2021 18:30","15895","16153"
"03.12.2021 18:30 - 03.12.2021 18:45","15644","15926"
"03.12.2021 18:45 - 03.12.2021 19:00","15524","15700"
"03.12.2021 19:00 - 03.12.2021 19:15","15338","15587"
"03.12.2021 19:15 - 03.12.2021 19:30","15204","15446"
"03.12.2021 19:30 - 03.12.2021 19:45","15152","15247"
"03.12.2021 19:45 - 03.12.2021 20:00","15104","15087"
"03.12.2021 20:00 - 03.12.2021 20:15","14966","14804"
"03.12.2021 20:15 - 03.12.2021 20:30","14834","14560"
"03.12.2021 20:30 - 03.12.2021 20:45","14678","14388"
"03.12.2021 20:45 - 03.12.2021 21:00","14476","14174"
"03.12.2021 21:00 - 03.12.2021 21:15","14222","13928"
"03.12.2021 21:15 - 03.12.2021 21:30","14011","13807"
"03.12.2021 21:30 - 03.12.2021 21:45","13863","13589"
"03.12.2021 21:45 - 03.12.2021 22:00","13698","13389"
"03.12.2021 22:00 - 03.12.2021 22:15","13525","13202"
"03.12.2021 22:15 - 03.12.2021 22:30","13360","13052"
"03.12.2021 22:30 - 03.12.2021 22:45","13193","12869"
"03.12.2021 22:45 - 03.12.2021 23:00","13023","12673"
"03.12.2021 23:00 - 03.12.2021 23:15","12940","12474"
"03.12.2021 23:15 - 03.12.2021 23:30","12876","12333"
"03.12.2021 23:30 - 03.12.2021 23:45","12744","12133"
"03.12.2021 23:45 - 04.12.2021 00:00","12579","11967"
"04.12.2021 00:00 - 04.12.2021 00:15","12423","11740"
