"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"29.03.2020 02:00 - 29.03.2020 02:15","",""
"29.03.2020 02:15 - 29.03.2020 02:30","",""
"29.03.2020 02:30 - 29.03.2020 02:45","",""
"29.03.2020 02:45 - 29.03.2020 03:00","",""
"29.03.2020 03:00 - 29.03.2020 03:15","41774","40882"
"29.03.2020 03:15 - 29.03.2020 03:30","42069","40980"
"29.03.2020 03:30 - 29.03.2020 03:45","41726","40994"
"29.03.2020 03:45 - 29.03.2020 04:00","41944","40879"
"29.03.2020 04:00 - 29.03.2020 04:15","41714","40928"
"29.03.2020 04:15 - 29.03.2020 04:30","41493","40796"
"29.03.2020 04:30 - 29.03.2020 04:45","41912","40881"
"29.03.2020 04:45 - 29.03.2020 05:00","42101","40971"
"29.03.2020 05:00 - 29.03.2020 05:15","41895","41035"
"29.03.2020 05:15 - 29.03.2020 05:30","42049","40881"
"29.03.2020 05:30 - 29.03.2020 05:45","41530","40955"
"29.03.2020 05:45 - 29.03.2020 06:00","41274","41175"
"29.03.2020 06:00 - 29.03.2020 06:15","41160","40627"
"29.03.2020 06:15 - 29.03.2020 06:30","41041","40631"
"29.03.2020 06:30 - 29.03.2020 06:45","41053","40806"
"29.03.2020 06:45 - 29.03.2020 07:00","41331","40867"
"29.03.2020 07:00 - 29.03.2020 07:15","41549","40779"
"29.03.2020 07:15 - 29.03.2020 07:30","42028","41394"
"29.03.2020 07:30 - 29.03.2020 07:45","43190","42053"
"29.03.2020 07:45 - 29.03.2020 08:00","43308","43019"
"29.03.2020 08:00 - 29.03.2020 08:15","44361","43515"
"29.03.2020 08:15 - 29.03.2020 08:30","45567","44482"
"29.03.2020 08:30 - 29.03.2020 08:45","46720","44984"
"29.03.2020 08:45 - 29.03.2020 09:00","47392","45772"
"29.03.2020 09:00 - 29.03.2020 09:15","48348","46694"
"29.03.2020 09:15 - 29.03.2020 09:30","48803","47255"
"29.03.2020 09:30 - 29.03.2020 09:45","49945","48445"
"29.03.2020 09:45 - 29.03.2020 10:00","50660","49219"
"29.03.2020 10:00 - 29.03.2020 10:15","51160","49409"
"29.03.2020 10:15 - 29.03.2020 10:30","52129","50203"
"29.03.2020 10:30 - 29.03.2020 10:45","52332","51163"
"29.03.2020 10:45 - 29.03.2020 11:00","53157","52086"
"29.03.2020 11:00 - 29.03.2020 11:15","53723","53567"
"29.03.2020 11:15 - 29.03.2020 11:30","54359","54180"
"29.03.2020 11:30 - 29.03.2020 11:45","54862","55127"
"29.03.2020 11:45 - 29.03.2020 12:00","54736","55656"
"29.03.2020 12:00 - 29.03.2020 12:15","55135","55455"
"29.03.2020 12:15 - 29.03.2020 12:30","54953","55335"
"29.03.2020 12:30 - 29.03.2020 12:45","54463","55622"
"29.03.2020 12:45 - 29.03.2020 13:00","54275","55925"
"29.03.2020 13:00 - 29.03.2020 13:15","53056","55685"
"29.03.2020 13:15 - 29.03.2020 13:30","52378","55393"
"29.03.2020 13:30 - 29.03.2020 13:45","51872","55236"
"29.03.2020 13:45 - 29.03.2020 14:00","51364","55244"
"29.03.2020 14:00 - 29.03.2020 14:15","50682","54609"
"29.03.2020 14:15 - 29.03.2020 14:30","50861","54407"
"29.03.2020 14:30 - 29.03.2020 14:45","50047","54296"
"29.03.2020 14:45 - 29.03.2020 15:00","49463","53889"
"29.03.2020 15:00 - 29.03.2020 15:15","49644","54232"
"29.03.2020 15:15 - 29.03.2020 15:30","49301","53906"
"29.03.2020 15:30 - 29.03.2020 15:45","49192","53863"
"29.03.2020 15:45 - 29.03.2020 16:00","49245","53686"
"29.03.2020 16:00 - 29.03.2020 16:15","49251","54082"
"29.03.2020 16:15 - 29.03.2020 16:30","48990","53848"
"29.03.2020 16:30 - 29.03.2020 16:45","49549","53992"
"29.03.2020 16:45 - 29.03.2020 17:00","49680","53927"
"29.03.2020 17:00 - 29.03.2020 17:15","50644","54085"
"29.03.2020 17:15 - 29.03.2020 17:30","50732","54305"
"29.03.2020 17:30 - 29.03.2020 17:45","51123","53854"
"29.03.2020 17:45 - 29.03.2020 18:00","51437","54277"
"29.03.2020 18:00 - 29.03.2020 18:15","52477","54433"
"29.03.2020 18:15 - 29.03.2020 18:30","52839","55013"
"29.03.2020 18:30 - 29.03.2020 18:45","53361","55142"
"29.03.2020 18:45 - 29.03.2020 19:00","53673","55066"
"29.03.2020 19:00 - 29.03.2020 19:15","54254","54684"
"29.03.2020 19:15 - 29.03.2020 19:30","54552","54727"
"29.03.2020 19:30 - 29.03.2020 19:45","54192","55033"
"29.03.2020 19:45 - 29.03.2020 20:00","53895","54975"
"29.03.2020 20:00 - 29.03.2020 20:15","53807","55434"
"29.03.2020 20:15 - 29.03.2020 20:30","52904","55147"
"29.03.2020 20:30 - 29.03.2020 20:45","52411","54257"
"29.03.2020 20:45 - 29.03.2020 21:00","52204","53641"
"29.03.2020 21:00 - 29.03.2020 21:15","51710","53391"
"29.03.2020 21:15 - 29.03.2020 21:30","51047","52872"
"29.03.2020 21:30 - 29.03.2020 21:45","51083","52514"
"29.03.2020 21:45 - 29.03.2020 22:00","51169","52060"
"29.03.2020 22:00 - 29.03.2020 22:15","51506","52856"
"29.03.2020 22:15 - 29.03.2020 22:30","51578","52370"
"29.03.2020 22:30 - 29.03.2020 22:45","50675","51800"
"29.03.2020 22:45 - 29.03.2020 23:00","50444","50951"
"29.03.2020 23:00 - 29.03.2020 23:15","49571","50116"
"29.03.2020 23:15 - 29.03.2020 23:30","48879","49225"
"29.03.2020 23:30 - 29.03.2020 23:45","48112","48436"
"29.03.2020 23:45 - 30.03.2020 00:00","47509","47514"
"30.03.2020 00:00 - 30.03.2020 00:15","45689","47401"
"30.03.2020 00:15 - 30.03.2020 00:30","45141","46481"
"30.03.2020 00:30 - 30.03.2020 00:45","44736","46427"
"30.03.2020 00:45 - 30.03.2020 01:00","44486","46032"
"30.03.2020 01:00 - 30.03.2020 01:15","44344","45498"
"30.03.2020 01:15 - 30.03.2020 01:30","43686","45143"
"30.03.2020 01:30 - 30.03.2020 01:45","43429","44790"
"30.03.2020 01:45 - 30.03.2020 02:00","43650","44464"
"30.03.2020 02:00 - 30.03.2020 02:15","42961","44398"
"30.03.2020 02:15 - 30.03.2020 02:30","42841","44319"
"30.03.2020 02:30 - 30.03.2020 02:45","42931","44439"
"30.03.2020 02:45 - 30.03.2020 03:00","42913","44066"
"30.03.2020 03:00 - 30.03.2020 03:15","43038","44134"
"30.03.2020 03:15 - 30.03.2020 03:30","43126","43982"
"30.03.2020 03:30 - 30.03.2020 03:45","43188","44112"
"30.03.2020 03:45 - 30.03.2020 04:00","43507","44467"
"30.03.2020 04:00 - 30.03.2020 04:15","44060","45056"
"30.03.2020 04:15 - 30.03.2020 04:30","44439","45193"
"30.03.2020 04:30 - 30.03.2020 04:45","45197","45664"
"30.03.2020 04:45 - 30.03.2020 05:00","45850","46538"
"30.03.2020 05:00 - 30.03.2020 05:15","47123","47535"
"30.03.2020 05:15 - 30.03.2020 05:30","47747","48168"
"30.03.2020 05:30 - 30.03.2020 05:45","48771","48821"
"30.03.2020 05:45 - 30.03.2020 06:00","50364","50233"
"30.03.2020 06:00 - 30.03.2020 06:15","52942","52340"
"30.03.2020 06:15 - 30.03.2020 06:30","54719","53694"
"30.03.2020 06:30 - 30.03.2020 06:45","56281","54790"
"30.03.2020 06:45 - 30.03.2020 07:00","57495","55426"
"30.03.2020 07:00 - 30.03.2020 07:15","58747","56642"
"30.03.2020 07:15 - 30.03.2020 07:30","59841","57129"
"30.03.2020 07:30 - 30.03.2020 07:45","60740","58201"
"30.03.2020 07:45 - 30.03.2020 08:00","61659","59120"
"30.03.2020 08:00 - 30.03.2020 08:15","62410","59715"
"30.03.2020 08:15 - 30.03.2020 08:30","62708","60327"
"30.03.2020 08:30 - 30.03.2020 08:45","62991","60922"
"30.03.2020 08:45 - 30.03.2020 09:00","63189","61090"
"30.03.2020 09:00 - 30.03.2020 09:15","62789","60948"
"30.03.2020 09:15 - 30.03.2020 09:30","63129","61027"
"30.03.2020 09:30 - 30.03.2020 09:45","63591","61570"
"30.03.2020 09:45 - 30.03.2020 10:00","64177","61949"
"30.03.2020 10:00 - 30.03.2020 10:15","64238","61810"
"30.03.2020 10:15 - 30.03.2020 10:30","64974","62269"
"30.03.2020 10:30 - 30.03.2020 10:45","65125","62677"
"30.03.2020 10:45 - 30.03.2020 11:00","65442","63357"
"30.03.2020 11:00 - 30.03.2020 11:15","65462","63832"
"30.03.2020 11:15 - 30.03.2020 11:30","65949","64234"
"30.03.2020 11:30 - 30.03.2020 11:45","66259","64696"
"30.03.2020 11:45 - 30.03.2020 12:00","66332","65178"
"30.03.2020 12:00 - 30.03.2020 12:15","65889","64482"
"30.03.2020 12:15 - 30.03.2020 12:30","65561","64336"
"30.03.2020 12:30 - 30.03.2020 12:45","65551","64457"
"30.03.2020 12:45 - 30.03.2020 13:00","65467","64167"
"30.03.2020 13:00 - 30.03.2020 13:15","65288","64115"
"30.03.2020 13:15 - 30.03.2020 13:30","64803","63482"
"30.03.2020 13:30 - 30.03.2020 13:45","64187","63061"
"30.03.2020 13:45 - 30.03.2020 14:00","63653","62251"
"30.03.2020 14:00 - 30.03.2020 14:15","63558","62393"
"30.03.2020 14:15 - 30.03.2020 14:30","63379","61771"
"30.03.2020 14:30 - 30.03.2020 14:45","63117","61477"
"30.03.2020 14:45 - 30.03.2020 15:00","63032","61112"
"30.03.2020 15:00 - 30.03.2020 15:15","63094","60886"
"30.03.2020 15:15 - 30.03.2020 15:30","62344","59975"
"30.03.2020 15:30 - 30.03.2020 15:45","61898","59588"
"30.03.2020 15:45 - 30.03.2020 16:00","61328","59040"
"30.03.2020 16:00 - 30.03.2020 16:15","61102","59109"
"30.03.2020 16:15 - 30.03.2020 16:30","60787","58705"
"30.03.2020 16:30 - 30.03.2020 16:45","60685","58822"
"30.03.2020 16:45 - 30.03.2020 17:00","60443","58515"
"30.03.2020 17:00 - 30.03.2020 17:15","60536","58544"
"30.03.2020 17:15 - 30.03.2020 17:30","60594","58337"
"30.03.2020 17:30 - 30.03.2020 17:45","60966","58372"
"30.03.2020 17:45 - 30.03.2020 18:00","61438","58606"
"30.03.2020 18:00 - 30.03.2020 18:15","61569","59259"
"30.03.2020 18:15 - 30.03.2020 18:30","61621","59374"
"30.03.2020 18:30 - 30.03.2020 18:45","62103","59491"
"30.03.2020 18:45 - 30.03.2020 19:00","62879","59414"
"30.03.2020 19:00 - 30.03.2020 19:15","63436","59384"
"30.03.2020 19:15 - 30.03.2020 19:30","63347","59427"
"30.03.2020 19:30 - 30.03.2020 19:45","63339","59366"
"30.03.2020 19:45 - 30.03.2020 20:00","63366","59874"
"30.03.2020 20:00 - 30.03.2020 20:15","62915","60578"
"30.03.2020 20:15 - 30.03.2020 20:30","61882","60552"
"30.03.2020 20:30 - 30.03.2020 20:45","61169","59659"
"30.03.2020 20:45 - 30.03.2020 21:00","60357","59134"
"30.03.2020 21:00 - 30.03.2020 21:15","59608","58591"
"30.03.2020 21:15 - 30.03.2020 21:30","58798","57842"
"30.03.2020 21:30 - 30.03.2020 21:45","57884","57033"
"30.03.2020 21:45 - 30.03.2020 22:00","57205","56498"
"30.03.2020 22:00 - 30.03.2020 22:15","57018","56184"
"30.03.2020 22:15 - 30.03.2020 22:30","56245","55468"
"30.03.2020 22:30 - 30.03.2020 22:45","55459","54460"
"30.03.2020 22:45 - 30.03.2020 23:00","54492","53466"
"30.03.2020 23:00 - 30.03.2020 23:15","53415","52668"
"30.03.2020 23:15 - 30.03.2020 23:30","52678","51611"
"30.03.2020 23:30 - 30.03.2020 23:45","51975","50810"
"30.03.2020 23:45 - 31.03.2020 00:00","51499","49961"
"31.03.2020 00:00 - 31.03.2020 00:15","50325","49500"
"31.03.2020 00:15 - 31.03.2020 00:30","49861","49015"
"31.03.2020 00:30 - 31.03.2020 00:45","49295","48565"
"31.03.2020 00:45 - 31.03.2020 01:00","48706","48087"
"31.03.2020 01:00 - 31.03.2020 01:15","48284","47039"
"31.03.2020 01:15 - 31.03.2020 01:30","47493","46822"
"31.03.2020 01:30 - 31.03.2020 01:45","47317","46663"
"31.03.2020 01:45 - 31.03.2020 02:00","47394","46359"
"31.03.2020 02:00 - 31.03.2020 02:15","46694","46282"
"31.03.2020 02:15 - 31.03.2020 02:30","46462","46284"
"31.03.2020 02:30 - 31.03.2020 02:45","46435","46268"
"31.03.2020 02:45 - 31.03.2020 03:00","46719","46311"
"31.03.2020 03:00 - 31.03.2020 03:15","46827","46136"
"31.03.2020 03:15 - 31.03.2020 03:30","46976","46030"
"31.03.2020 03:30 - 31.03.2020 03:45","47031","46232"
"31.03.2020 03:45 - 31.03.2020 04:00","47236","46338"
"31.03.2020 04:00 - 31.03.2020 04:15","47698","46744"
"31.03.2020 04:15 - 31.03.2020 04:30","48060","47031"
"31.03.2020 04:30 - 31.03.2020 04:45","48495","47548"
"31.03.2020 04:45 - 31.03.2020 05:00","48937","47758"
"31.03.2020 05:00 - 31.03.2020 05:15","49914","49072"
"31.03.2020 05:15 - 31.03.2020 05:30","50449","49549"
"31.03.2020 05:30 - 31.03.2020 05:45","51292","49972"
"31.03.2020 05:45 - 31.03.2020 06:00","52620","50769"
"31.03.2020 06:00 - 31.03.2020 06:15","54989","53103"
"31.03.2020 06:15 - 31.03.2020 06:30","56496","54169"
"31.03.2020 06:30 - 31.03.2020 06:45","57778","55119"
"31.03.2020 06:45 - 31.03.2020 07:00","58771","55828"
"31.03.2020 07:00 - 31.03.2020 07:15","60063","56699"
"31.03.2020 07:15 - 31.03.2020 07:30","61004","57816"
"31.03.2020 07:30 - 31.03.2020 07:45","61919","58788"
"31.03.2020 07:45 - 31.03.2020 08:00","62821","59564"
"31.03.2020 08:00 - 31.03.2020 08:15","63550","59984"
"31.03.2020 08:15 - 31.03.2020 08:30","63830","60539"
"31.03.2020 08:30 - 31.03.2020 08:45","64041","60688"
"31.03.2020 08:45 - 31.03.2020 09:00","64253","60773"
"31.03.2020 09:00 - 31.03.2020 09:15","63991","60267"
"31.03.2020 09:15 - 31.03.2020 09:30","64409","60540"
"31.03.2020 09:30 - 31.03.2020 09:45","64861","61068"
"31.03.2020 09:45 - 31.03.2020 10:00","65416","61716"
"31.03.2020 10:00 - 31.03.2020 10:15","65250","61824"
"31.03.2020 10:15 - 31.03.2020 10:30","65970","62136"
"31.03.2020 10:30 - 31.03.2020 10:45","66176","62484"
"31.03.2020 10:45 - 31.03.2020 11:00","66453","62762"
"31.03.2020 11:00 - 31.03.2020 11:15","66650","63345"
"31.03.2020 11:15 - 31.03.2020 11:30","67089","63621"
"31.03.2020 11:30 - 31.03.2020 11:45","67309","64060"
"31.03.2020 11:45 - 31.03.2020 12:00","67261","64071"
"31.03.2020 12:00 - 31.03.2020 12:15","66618","63632"
"31.03.2020 12:15 - 31.03.2020 12:30","66190","63275"
"31.03.2020 12:30 - 31.03.2020 12:45","66101","62949"
"31.03.2020 12:45 - 31.03.2020 13:00","66193","62688"
"31.03.2020 13:00 - 31.03.2020 13:15","65979","62146"
"31.03.2020 13:15 - 31.03.2020 13:30","65524","61598"
"31.03.2020 13:30 - 31.03.2020 13:45","64825","61210"
"31.03.2020 13:45 - 31.03.2020 14:00","64346","60521"
"31.03.2020 14:00 - 31.03.2020 14:15","64157","60525"
"31.03.2020 14:15 - 31.03.2020 14:30","63740","60300"
"31.03.2020 14:30 - 31.03.2020 14:45","63389","60161"
"31.03.2020 14:45 - 31.03.2020 15:00","63052","59856"
"31.03.2020 15:00 - 31.03.2020 15:15","63241","59725"
"31.03.2020 15:15 - 31.03.2020 15:30","62573","59410"
"31.03.2020 15:30 - 31.03.2020 15:45","62075","59096"
"31.03.2020 15:45 - 31.03.2020 16:00","61617","58383"
"31.03.2020 16:00 - 31.03.2020 16:15","61487","58525"
"31.03.2020 16:15 - 31.03.2020 16:30","61197","57911"
"31.03.2020 16:30 - 31.03.2020 16:45","61194","57837"
"31.03.2020 16:45 - 31.03.2020 17:00","60954","57556"
"31.03.2020 17:00 - 31.03.2020 17:15","61047","58071"
"31.03.2020 17:15 - 31.03.2020 17:30","61323","57842"
"31.03.2020 17:30 - 31.03.2020 17:45","61761","58121"
"31.03.2020 17:45 - 31.03.2020 18:00","62094","58315"
"31.03.2020 18:00 - 31.03.2020 18:15","62168","58381"
"31.03.2020 18:15 - 31.03.2020 18:30","62152","58628"
"31.03.2020 18:30 - 31.03.2020 18:45","62582","58816"
"31.03.2020 18:45 - 31.03.2020 19:00","63100","59058"
"31.03.2020 19:00 - 31.03.2020 19:15","63855","59623"
"31.03.2020 19:15 - 31.03.2020 19:30","63739","59525"
"31.03.2020 19:30 - 31.03.2020 19:45","63710","59850"
"31.03.2020 19:45 - 31.03.2020 20:00","63696","60009"
"31.03.2020 20:00 - 31.03.2020 20:15","63220","60491"
"31.03.2020 20:15 - 31.03.2020 20:30","62331","60725"
"31.03.2020 20:30 - 31.03.2020 20:45","61712","60608"
"31.03.2020 20:45 - 31.03.2020 21:00","60846","59970"
"31.03.2020 21:00 - 31.03.2020 21:15","60167","59035"
"31.03.2020 21:15 - 31.03.2020 21:30","59398","58245"
"31.03.2020 21:30 - 31.03.2020 21:45","58405","57505"
"31.03.2020 21:45 - 31.03.2020 22:00","57677","57025"
"31.03.2020 22:00 - 31.03.2020 22:15","57478","56995"
"31.03.2020 22:15 - 31.03.2020 22:30","56788","56737"
"31.03.2020 22:30 - 31.03.2020 22:45","56110","56016"
"31.03.2020 22:45 - 31.03.2020 23:00","55122","54844"
"31.03.2020 23:00 - 31.03.2020 23:15","54187","53892"
"31.03.2020 23:15 - 31.03.2020 23:30","53454","53053"
"31.03.2020 23:30 - 31.03.2020 23:45","52726","52432"
"31.03.2020 23:45 - 01.04.2020 00:00","52091","51622"
"01.04.2020 00:00 - 01.04.2020 00:15","49614","51378"
"01.04.2020 00:15 - 01.04.2020 00:30","48958","50682"
"01.04.2020 00:30 - 01.04.2020 00:45","48430","50253"
"01.04.2020 00:45 - 01.04.2020 01:00","47975","49947"
"01.04.2020 01:00 - 01.04.2020 01:15","47716","49359"
"01.04.2020 01:15 - 01.04.2020 01:30","47033","49302"
"01.04.2020 01:30 - 01.04.2020 01:45","46717","49089"
"01.04.2020 01:45 - 01.04.2020 02:00","46780","48874"
"01.04.2020 02:00 - 01.04.2020 02:15","46049","48601"
"01.04.2020 02:15 - 01.04.2020 02:30","45973","48448"
"01.04.2020 02:30 - 01.04.2020 02:45","46002","48413"
"01.04.2020 02:45 - 01.04.2020 03:00","46191","48203"
"01.04.2020 03:00 - 01.04.2020 03:15","46312","48574"
"01.04.2020 03:15 - 01.04.2020 03:30","46412","48663"
"01.04.2020 03:30 - 01.04.2020 03:45","46386","48601"
"01.04.2020 03:45 - 01.04.2020 04:00","46548","48762"
"01.04.2020 04:00 - 01.04.2020 04:15","47074","49325"
"01.04.2020 04:15 - 01.04.2020 04:30","47373","49652"
"01.04.2020 04:30 - 01.04.2020 04:45","47844","49969"
"01.04.2020 04:45 - 01.04.2020 05:00","48372","50187"
"01.04.2020 05:00 - 01.04.2020 05:15","49321","51092"
"01.04.2020 05:15 - 01.04.2020 05:30","49936","51340"
"01.04.2020 05:30 - 01.04.2020 05:45","50879","52127"
"01.04.2020 05:45 - 01.04.2020 06:00","52134","53096"
"01.04.2020 06:00 - 01.04.2020 06:15","54578","55382"
"01.04.2020 06:15 - 01.04.2020 06:30","56217","56619"
"01.04.2020 06:30 - 01.04.2020 06:45","57496","57250"
"01.04.2020 06:45 - 01.04.2020 07:00","58522","57885"
"01.04.2020 07:00 - 01.04.2020 07:15","59705","59273"
"01.04.2020 07:15 - 01.04.2020 07:30","60526","60276"
"01.04.2020 07:30 - 01.04.2020 07:45","61552","60980"
"01.04.2020 07:45 - 01.04.2020 08:00","62494","61893"
"01.04.2020 08:00 - 01.04.2020 08:15","63041","62350"
"01.04.2020 08:15 - 01.04.2020 08:30","63319","62805"
"01.04.2020 08:30 - 01.04.2020 08:45","63594","63023"
"01.04.2020 08:45 - 01.04.2020 09:00","63653","63199"
"01.04.2020 09:00 - 01.04.2020 09:15","63289","62901"
"01.04.2020 09:15 - 01.04.2020 09:30","63592","62860"
"01.04.2020 09:30 - 01.04.2020 09:45","64158","63556"
"01.04.2020 09:45 - 01.04.2020 10:00","64636","63934"
"01.04.2020 10:00 - 01.04.2020 10:15","64635","63656"
"01.04.2020 10:15 - 01.04.2020 10:30","64825","63935"
"01.04.2020 10:30 - 01.04.2020 10:45","65070","64371"
"01.04.2020 10:45 - 01.04.2020 11:00","65442","64884"
"01.04.2020 11:00 - 01.04.2020 11:15","65580","65614"
"01.04.2020 11:15 - 01.04.2020 11:30","66259","66213"
"01.04.2020 11:30 - 01.04.2020 11:45","66637","66653"
"01.04.2020 11:45 - 01.04.2020 12:00","66799","66805"
"01.04.2020 12:00 - 01.04.2020 12:15","66283","66349"
"01.04.2020 12:15 - 01.04.2020 12:30","66134","66006"
"01.04.2020 12:30 - 01.04.2020 12:45","66082","65655"
"01.04.2020 12:45 - 01.04.2020 13:00","65718","65168"
"01.04.2020 13:00 - 01.04.2020 13:15","65730","64921"
"01.04.2020 13:15 - 01.04.2020 13:30","65171","64342"
"01.04.2020 13:30 - 01.04.2020 13:45","64618","63767"
"01.04.2020 13:45 - 01.04.2020 14:00","63798","63012"
"01.04.2020 14:00 - 01.04.2020 14:15","63501","62683"
"01.04.2020 14:15 - 01.04.2020 14:30","63369","62677"
"01.04.2020 14:30 - 01.04.2020 14:45","63298","62195"
"01.04.2020 14:45 - 01.04.2020 15:00","63062","61469"
"01.04.2020 15:00 - 01.04.2020 15:15","62956","61383"
"01.04.2020 15:15 - 01.04.2020 15:30","62413","60928"
"01.04.2020 15:30 - 01.04.2020 15:45","61970","60460"
"01.04.2020 15:45 - 01.04.2020 16:00","61429","59867"
"01.04.2020 16:00 - 01.04.2020 16:15","61373","59640"
"01.04.2020 16:15 - 01.04.2020 16:30","61110","59352"
"01.04.2020 16:30 - 01.04.2020 16:45","60882","58921"
"01.04.2020 16:45 - 01.04.2020 17:00","60779","58682"
"01.04.2020 17:00 - 01.04.2020 17:15","60797","58835"
"01.04.2020 17:15 - 01.04.2020 17:30","60935","59010"
"01.04.2020 17:30 - 01.04.2020 17:45","61211","59059"
"01.04.2020 17:45 - 01.04.2020 18:00","61558","59186"
"01.04.2020 18:00 - 01.04.2020 18:15","61586","59743"
"01.04.2020 18:15 - 01.04.2020 18:30","61586","59647"
"01.04.2020 18:30 - 01.04.2020 18:45","61776","59555"
"01.04.2020 18:45 - 01.04.2020 19:00","62175","59955"
"01.04.2020 19:00 - 01.04.2020 19:15","62570","60257"
"01.04.2020 19:15 - 01.04.2020 19:30","62453","60225"
"01.04.2020 19:30 - 01.04.2020 19:45","62315","60232"
"01.04.2020 19:45 - 01.04.2020 20:00","62578","60329"
"01.04.2020 20:00 - 01.04.2020 20:15","62699","60494"
"01.04.2020 20:15 - 01.04.2020 20:30","62150","60831"
"01.04.2020 20:30 - 01.04.2020 20:45","61418","60424"
"01.04.2020 20:45 - 01.04.2020 21:00","60673","59585"
"01.04.2020 21:00 - 01.04.2020 21:15","60007","58924"
"01.04.2020 21:15 - 01.04.2020 21:30","58968","58236"
"01.04.2020 21:30 - 01.04.2020 21:45","58173","57697"
"01.04.2020 21:45 - 01.04.2020 22:00","57383","56774"
"01.04.2020 22:00 - 01.04.2020 22:15","56904","56725"
"01.04.2020 22:15 - 01.04.2020 22:30","56157","56275"
"01.04.2020 22:30 - 01.04.2020 22:45","55014","55468"
"01.04.2020 22:45 - 01.04.2020 23:00","54107","54674"
"01.04.2020 23:00 - 01.04.2020 23:15","53028","53667"
"01.04.2020 23:15 - 01.04.2020 23:30","52127","52797"
"01.04.2020 23:30 - 01.04.2020 23:45","51397","51951"
"01.04.2020 23:45 - 02.04.2020 00:00","50739","51222"
"02.04.2020 00:00 - 02.04.2020 00:15","49204","50293"
"02.04.2020 00:15 - 02.04.2020 00:30","48476","49384"
"02.04.2020 00:30 - 02.04.2020 00:45","47982","48853"
"02.04.2020 00:45 - 02.04.2020 01:00","47513","48177"
"02.04.2020 01:00 - 02.04.2020 01:15","47091","47541"
"02.04.2020 01:15 - 02.04.2020 01:30","46508","47195"
"02.04.2020 01:30 - 02.04.2020 01:45","46141","47136"
"02.04.2020 01:45 - 02.04.2020 02:00","46126","46771"
"02.04.2020 02:00 - 02.04.2020 02:15","45322","46262"
"02.04.2020 02:15 - 02.04.2020 02:30","45341","46290"
"02.04.2020 02:30 - 02.04.2020 02:45","45356","46631"
"02.04.2020 02:45 - 02.04.2020 03:00","45506","46713"
"02.04.2020 03:00 - 02.04.2020 03:15","45591","46871"
"02.04.2020 03:15 - 02.04.2020 03:30","45728","47135"
"02.04.2020 03:30 - 02.04.2020 03:45","45685","47239"
"02.04.2020 03:45 - 02.04.2020 04:00","45887","47432"
"02.04.2020 04:00 - 02.04.2020 04:15","46398","47994"
"02.04.2020 04:15 - 02.04.2020 04:30","46739","48262"
"02.04.2020 04:30 - 02.04.2020 04:45","47156","48763"
"02.04.2020 04:45 - 02.04.2020 05:00","47692","49031"
"02.04.2020 05:00 - 02.04.2020 05:15","48719","50333"
"02.04.2020 05:15 - 02.04.2020 05:30","49325","51105"
"02.04.2020 05:30 - 02.04.2020 05:45","50255","51273"
"02.04.2020 05:45 - 02.04.2020 06:00","51662","52212"
